,Text,Stance,Class,Target
317,@USER @USER @USER @USER trump’s accomplishment list is huge. the democrats have spent the last 4 years playing political games to try to unseat our duly elected president. #chinavirus #chinaliedpeopledied #chinaliedandpeopledied #plandemic #plandemic2020 #kag #kag2020 HTTP,1,2,Donald Trump
318,"@USER if outside dining is acceptable it shouldn’t be a problem to setup voting booths outside. 
#trump2020
@USER
 
@USER
 
@USER
 
@USER",1,1,Donald Trump
319,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention wizzard, i appreciate you thinking of me with these wonderful people! it's time to take back the wh and congress! 💜🕊🌊 #voteblue2020 HTTP",-1,1,Donald Trump
320,@USER china point coming off a bit incoherent...did china do the wrong thing and we shouldn’t praise them or are they learning and we should work with them? confused #democraticdebate,0,1,Donald Trump
321,"#joebiden has not fixed one thing in 50 years. politicians walk away millionaires on a senate salary. they work 4 themselves not the people. 
#trump in 4 years has done more 4 americans ever and donates his salary to charities.
stop the same ol same ol crap from #dems
#votered",1,2,Donald Trump
322,bernie passionately touting his own cred as an old-school progressive and pointing out what a poseur biden is. #demdebate,0,2,Donald Trump
323,"i am proud to be one of the millions of “suckers” who chose to serve in the #usnavy or another branch of service.  unfortunately, our president, @USER, does not understand or respect our service.  as mister t said, “pity the fool.” #biden2020!

HTTP",-1,1,Donald Trump
324,@USER @USER @USER highest rate of turnover!  is it because people want to join? or because so many people need to leap from the train wreck before it completely goes off the cliff &amp; burns into an unrecognizable wreck on the trash heap of history?  we all know that answer!  the 2nd one.  #biden2020,-1,1,Donald Trump
325,"screw you @USER i hope every police dept in the country switches brands! law enforcement is a huge customer. you allow black lives matter, not blue lives matter?

you morons realize that blm is the democrat party? you guys are morons.
#maga
#bluelivesmatter 
#alllivesmatter",1,2,Donald Trump
326,"... social and fiscal #conservative tendencies-  has not made any moves towards reforming the country’s #abortion laws, even though his party controls both chambers of congress and more than half the state legislatures.""

the federal government responded to the court...",0,2,Donald Trump
327,i bet you this kid is going to fake a stutter... #rnc2020,0,0,Donald Trump
328,sing with me now.... 🎵 #biden2020 🇺🇸#dumptrump2020 HTTP,-1,1,Donald Trump
329,"biden is someone who is trying to fix his mistakes. bernie is someone who is trying to fix everyone elses mistakes
#demdebate #biden #sanders #notmeus",-1,2,Donald Trump
330,@USER how could you hear anything over trump's loud and constant interruptions?,-1,1,Donald Trump
331,76 more days till we vote and get rid of that jack ass out of the office !! #voteblue2020 #joebidenkamalaharris2020 HTTP,-1,2,Donald Trump
332,who else is sick to death of being shamed for supporting #trump i’m not taking any of it anymore! #trump2020  don’t like it unfollow!!,1,0,Donald Trump
333,democrats condemn ‘shocking abdication’ of responsibility as intelligence officials scale back election security briefings - HTTP,-1,3,Donald Trump
334,"there’s no perfect candidate. say it louder for the hypocrites in the back, flotus! #demconvention #dnc2020",0,1,Donald Trump
335,"@USER would do his best as secretary of commerce under potus @USER working w/ treasury secretary @USER and labor secretary @USER.

#feelthebern 
#warrenroadwarriors 
#yanggang 
#aoc
#demdebate",0,2,Donald Trump
336,@USER good afternoon patriot 🙏  #kag,0,0,Donald Trump
337,"when you vote for joe biden, you will not only be voting to remove trump, but also removing mike pompeo, steve mnuchin, ivanka, bill barr, kelly anne conway, stephen miller, and jared kushner too. #biden2020",-1,2,Donald Trump
338,"@USER @USER @USER the rallies that trump has been holding daily on tv under the guise of a ""briefing"" have been the best campaign rallies for joe biden!

#votebluetosaveamerica #dumptrump2020",-1,2,Donald Trump
339,"@USER #maine please vote for @USER!
#votebluetosaveamerica",-1,2,Donald Trump
340,@USER @USER god bless america @USER @USER &amp; @USER melania trump winning winning winning #trump2020 🇺🇸 HTTP,1,1,Donald Trump
341,"@USER @USER i think its pretty accurate for her, she's lost it. that loss to trump was embarrassing for her and embarrassed the shit out of democrats. cant wait for 4 more years. #trump2020.",1,0,Donald Trump
342,"trump and biden make george bush look smart.,",-1,0,Donald Trump
343,"@USER @USER @USER that’s funny! he’s there, at the white house, because we’re in a pandemic. so clearly not ignoring it! #rnc2020 brought the stage to him, to all of us, in a pandemic! get over it! his speech will be amazing! promises made promises kept is so much more than just a campaign slogan!",0,0,Donald Trump
344,#covid19 #rnc2020 hey i’m at the rnc to and i don’t have a mask on either usa … usa! usa! HTTP,0,0,Donald Trump
345,"@USER @USER @USER @USER well let's 🙏 that never happens!! 
#votebluenomatterwho 
#votebluetosaveamerica",-1,2,Donald Trump
346,@USER it's where life forms are found in trump's eyebrows.,0,1,Donald Trump
347,@USER but then you won't hear about trump setting his fist on fire and biden shooting a laser into the sky just to show he can.,0,1,Donald Trump
348,@USER @USER #criminaltrump should abandon #maga for a symbol and opt for #caching,-1,1,Donald Trump
349,"@USER @USER @USER just name her or @USER or @USER your vp already so an articulate, strong woman can get on network air to take apart trump now when it matters most for the #2020elections",-1,2,Donald Trump
350,"bloomberg visibly uncomfortable at the phrase ""working class"" #demdebate!!",0,2,Donald Trump
351,@USER start by removing @USER #biden2020tosaveamerica #biden2020 #biden2020landslide #bidenforpresident,-1,3,Donald Trump
352,@USER @USER i’m not talking about proud boys. i’m talking about everything else trump has ever said and done.,0,1,Donald Trump
353,"@USER and her stupid fingernails, looking like a damn sloth. what a hard hitting interview. 🙄 will @USER ever actually face the press and answer the hard questions? and without cue cards? #trump2020 HTTP",0,0,Donald Trump
354,@USER @USER already following! follow me @USER for black conservative views! #maga #blacksfortrump,1,1,Donald Trump
355,not gonna say that all those who vote for trump are racist but i can confirm that all racists that vote are voting for him. #presidentialdebate2020,-1,2,Donald Trump
356,muzzle of our experts #demconvention,0,2,Donald Trump
357,this prageru video has me losing it - their stupidest video ever?? HTTP,0,1,Donald Trump
358,"i think #chriswallace should shoot #trumpisbroke with a stun gun whenever he doesn't shut up. #debate #debate2020 yeah you #trump2020landslidevictory lovers, he's a loser, a cheater, a liar #votehimout",-1,2,Donald Trump
359,"@USER thank you! without your whining tweet we wouldn't have known about this! classic! 😂😂😂😂 

#trump2020",1,0,Donald Trump
360,"@USER do you know what socialists used before candles?
electricity !!!
better vote red if you want to keep your lights on 24/7
#trump2020",1,1,Donald Trump
361,"click here to see how they celebrate with laycoon the one of laylay
HTTP
#nigeriaat60 #uspresidentialdebate #presidentialdebate2020 #tinakaggia #shutupman #lisa #trump2020 #bethefocus #กอล์ฟพิชญะ #justiceformanishavalmiki #shutupman",-1,3,Donald Trump
362,@USER 🤮 that group didn’t do shit when they were in office and you want to sign up for more??!! come on!!! look around you’re own state!! haven’t you had enough destruction? open your eyes!!! #trump2020 #americanfreedom,1,0,Donald Trump
363,"3. when he's well aware it was signed by president obama in 2014. @USER repeatedly ignores all the #lies trump tells on a consistent basis. he's set a record at 20k proven, documented #lies but the #cowards in the #gop are afraid to speak up. unlike trump, if @USER had any",-1,1,Donald Trump
364,"looking forward to a greying andrew yang on stage 30 years from now, looking like bernie. he's full of righteous anger bc the world finally understands human vs economic value, so mainstream candidates half-assedly endorse ubi but don't actually mean it #demdebate #demdebates",0,3,Donald Trump
365,@USER do as told huh joejoe the puppet #trump2020 #joemustgo HTTP,1,0,Donald Trump
366,@USER 🇺🇸❤️💙🇺🇸 we love it cause we love our country and our president #trump2020,1,2,Donald Trump
367,@USER @USER it's frustrating living in a state where @USER &amp; @USER can't get things in order because he is supported by @USER y'all only speak business soo when a company is doing bad the 1st thing they do is get rid of the leaders who stoked the fires. #voteblue,-1,1,Donald Trump
368,"#rnc2020 trump’s speech was just plain dark, though he deployed darkness effectively. powerful. grim. i’m now even more inclined to say he could actually win again.",1,1,Donald Trump
369,"@USER thing is, they're ready to ""oppose tyranny"" when trump loses. they'll be out with their guns wreaking havoc. really bad things are coming to the us in november.",0,0,Donald Trump
370,"the publishing of a video by @USER that appeared to be an #election advertisement for #joebiden is under an internal investigation, the taxpayer-funded news service said. HTTP",0,2,Donald Trump
371,@USER @USER what a fall from being a well liked family to a disgrace to the american people. how do you live with yourself knowing that you have/is worked for and man that think that the female sex is nasty deplorable human beings #votebluetosaveamerica,-1,2,Donald Trump
372,@USER nothing the #gop does surprises me anymore. HTTP,-1,1,Donald Trump
373,@USER if they are saying biden is doing it that is projection. you can just bet that is what trump is doing.,-1,0,Donald Trump
374,"@USER before serving as florida’s worst ever attorney general, @USER spent 18 years as a loser.
 
she worked with #weakpresident trump against the constitution. and she knows nothing!
the biden family never profited off of joe biden’s name or influence you idiots. #dnc2020",-1,1,Donald Trump
0,"@USER so glad that the ruling class doesn't get the covid. i'm not going to where a mask because i want to be like them!
#nomaskforme #maga 🍔⛳💰🇺🇲",1,1,Donald Trump
1,at the #demconvention last night @USER  lectured &amp; criticized @USER's behavior in the oval office. #hypocrite #epsteinisland #pedogate2020 HTTP,0,2,Donald Trump
2,"@USER i just wish the corrupt #democrats stfu!!!!🤬
#trump2020nowmorethanever #americafirst #maga 
great again HTTP",1,2,Donald Trump
3,why is @USER famous? wow another cringe-worthy musical number at the #demconvention.,0,2,Donald Trump
